trench,profile,lon_x,lat_x,z_a,W,theta_l,theta_s,A,S,h_f,d_f,lon_y,lat_y,age_Ma,sed_m
philippine,7,125.201695666,13.9567129144,-6837.0156505,8.99585510855,9.245798741444895,4.653185827042871,0.3304279454208869,9.047709840183348,-497.77684348,28.986746676164,125.201695666,13.9567129144,70.6889066543,823.472703632
philippine,8,125.270630891,13.8909465569,-7242.32089839,20.97768306548,4.525303426180325,4.115380193741703,0.04744106490526976,27.304873840114738,5.351380267499735,20.9777599112,125.270630891,13.8909465569,70.5957304179,784.004627792
philippine,9,125.305061623,13.8083012009,-7221.32578994,13.00035596389,6.416790887149568,10.200831645810554,-0.22771252332609876,18.073128712644404,-488.23689402999935,38.0011578337,125.305061623,13.8083012009,70.679718711,780.807833889
philippine,10,125.313720657,13.7155382414,-7054.64370584,7.00151883041,2.867133671739589,3.820366429581568,-0.14253947564855537,5.800434472982427,97.6470355575002,18.00391547437,125.313720657,13.7155382414,70.8354956284,807.459234197
philippine,11,125.322372825,13.6227749848,-7439.12793459,22.99375443571,12.541671796392777,3.536021196921459,0.560133260612467,35.09902668667083,-452.8677653425002,28.9921774936,125.322372825,13.6227749848,70.9566304897,827.009131284
philippine,12,125.378187556,13.5485463046,-8255.50732169,19.984824004780002,11.106770791901932,11.106737086449185,1.5173403917850263e-06,39.9454057768075,-648.6864811300002,18.9856389963,125.378187556,13.5485463046,70.974478755,728.463515337
philippine,13,125.412530549,13.4658861293,-8258.86838345,32.9833582414,9.162153414445969,5.265704666686997,0.270064255265602,54.913394967749205,136.57241233249897,50.974567635,125.412530549,13.4658861293,71.004490335,675.404312493
philippine,14,125.455421888,13.3865879763,-8349.98326087,39.9730234204,8.713985825954543,4.220598607596468,0.34739324185032805,66.1432513417339,-144.29772550249982,42.9711838287,125.455421888,13.3865879763,71.0319876939,609.308479109
philippine,15,125.498299183,13.3072478959,-8095.26786168,32.9632828536,9.28674653943531,4.674044154078739,0.3304040929071127,59.72714257688563,-59.59084855999936,41.9535008384,125.498299183,13.3072478959,71.0352590541,545.867670046
philippine,16,125.560552142,13.2372514387,-8253.70045174,31.984110477599998,6.902730839643086,6.902702455315772,2.0560258201972735e-06,59.059829514731334,-112.5196183400003,31.984243479,125.560552142,13.2372514387,71.0352720461,423.825668445
philippine,17,125.568546734,13.1576136514,-8407.67392771,41.0032787901,7.730286320845235,4.965144474867318,0.2178060666449971,73.39190856228295,373.89937072500015,34.00276895478,125.568546734,13.1576136514,71.0641664702,390.680951753
philippine,18,125.596885335,13.0538134805,-8370.63656009,26.9997821208,11.011933509573147,7.620057624935284,0.18204580820971666,57.98030738346693,-91.21274274000007,48.99976135731,125.596885335,13.0538134805,71.1004289982,349.930318957
philippine,19,125.61346706,12.9773952824,-8429.17677766,28.003381731299996,11.960666935707335,7.80501949855485,0.21024554097696366,65.06691911151859,-797.2493665800002,30.00365787718,125.61346706,12.9773952824,71.121343809,419.013455885
philippine,20,125.623902359,12.8880907664,-8457.59291461,37.9951307348,9.744747813611928,5.103146139872355,0.3126101040511776,75.7004970044831,227.1625764749997,46.9941217913,125.623902359,12.8880907664,,584.535325333
philippine,21,125.666000579,12.8069116479,-8230.32110624,30.97146979532,10.553236640405531,3.707570459604353,0.48003357262973095,48.49944767112675,148.2249506950002,40.9624345443,125.666000579,12.8069116479,,688.21999997
philippine,22,125.720855765,12.7322196119,-8343.85780906,23.97757761084,11.495940553661745,8.265527988084607,0.16347026835342984,44.10609580656287,268.9825720525005,35.9665475135,125.720855765,12.7322196119,,731.086493775
